,EIN,Tax Year,Name,NAME,STATE,NAICS,NTEEFINAL
376028,460931506,2019,FLYWAYS WATERFOWL MUSEUM INC,FLYWAYS WATERFOWL MUSEUM INC,WI,712110.0,A50
376077,460937184,2019,TRANSYLVANIA HOLOCAUST MEMORIAL FUND INC,TRANSYLVANIA HOLOCAUST MEMORIAL FUND INC,NY,712120.0,A82
376085,460937934,2016,MIDDLEBURG MUSEUM FOUNDATION,MIDDLEBURG MUSEUM FOUNDATION,VA,712110.0,A50
376132,460943142,2019,PRE-TEXAS EDUCATION INITIATIVE,PRE-TEXAS EDUCATION INITIATIVE,TX,712120.0,A80
376211,460952648,2015,TANFORAN ASSEMBLY CENTER MEMORIAL COMMITTEE,TANFORAN ASSEMBLY CENTER MEMORIAL COMMITTEE,CA,712120.0,A80
376238,460955021,2019,NATIONAL SOCIETY OF THE SONS OF THE AMERICAN REVOLUTION,NATIONAL SOCIETY OF THE SONS OF THE AMERICAN REVOLUTION,NY,712120.0,A80
376254,460956729,2019,SONS OF CONFEDERATE VETRANS INC,SONS OF CONFEDERATE VETRANS INC,VA,712120.0,A80
376280,460958309,2018,ALABAMA GULF COAST REEF AND RESTORATION FOUNDATION,ALABAMA GULF COAST REEF & RESTORATION FOUNDATION,AL,712120.0,A82
376359,460966757,2019,HIBISCUS INC,HIBISCUS INC,NY,712130.0,C40
376385,460970381,2017,POSSUM WALK HISTORIC SITE,POSSUM WALK HISTORIC SITE,MO,712120.0,A82
376507,460982530,2019,IOWA ALL SERVICES ACADEMY FOUNDATION,IOWA ALL SERVICES ACADEMY FOUNDATION,IA,712120.0,A84
376550,460986057,2013,FRIENDS OF JONATHAN CLARK HOUSE LTD,FRIENDS OF JONATHAN CLARK HOUSE LTD,WI,712120.0,A80
376599,460990779,2019,WEST POINT KENTUCKY HISTORY MUSEUM INC,WEST POINT KENTUCKY HISTORY MUSEUM INC,KY,712110.0,A50
376785,461008745,2018,JACKSON HOUSE FOUNDATION INC,JACKSON HOUSE FOUNDATION INC,FL,712120.0,A80
376883,461017965,2019,TROPICAL FRUIT SOCIETY OF SARASOTA INC,TROPICAL FRUIT SOCIETY OF SARASOTA INC,FL,712130.0,C40
376891,461018776,2019,INDIANAS HISTORIC PATHWAYS INC,INDIANAS HISTORIC PATHWAYS INC,IN,712120.0,A80
376905,461020097,2017,OLD BOREGO PIONEER SOCIETY INC,OLD BOREGO PIONEER SOCIETY INC,CA,712120.0,A80
376929,461022237,2019,PECONIC HISTORIC PRESERVATION INC C/O ROBERT STRADA,PECONIC HISTORIC PRESERVATION INC,NY,712120.0,A82
376938,461023288,2019,DUBOIS ON MAIN MUSEUM COMPANY LTD,DUBOIS ON MAIN MUSEUM COMPANY LTD,WV,712110.0,A50
377086,461039198,2019,NATIONAL SOCIETY UNITED STATES DAUGHTERS OF 1812,NATIONAL SOCIETY UNITED STATES DAUGHTERS OF 1812,CO,712120.0,A80
377141,461044492,2019,MONTICELLO AREA HISTORICAL PRESERVATION ASSOCIATION INC,MONTICELLO AREA HISTORICAL PRESERVATION ASSOCIATION INC,FL,712120.0,A82
377203,461051307,2016,THE NINA SIMONE BIRTHPLACE INC,NINA SIMONE BIRTHPLACE INC,SC,712120.0,A82
377296,461058810,2019,HOLLYWOOD SCIENCE FICTION FOUNDATION,HOLLYWOOD SCIENCE FICTION FOUNDATION,CA,712110.0,A50
377301,461059783,2013,CATHY WILLIAMS BUFFALO REGIMENT INC,CATHY WILLIAMS BUFFALO REGIMENT INC,NV,712120.0,A80
377436,461074331,2019,CITIZENS PRESERVING HISTORY,CITIZENS PRESERVING HISTORY,CA,712120.0,A80
377471,461077738,2019,PROJECT BROWNSTONE,PROJECT BROWNSTONE,NY,712120.0,A82
377483,461079092,2013,WASHINGTON STATE SKI & SNOWBOARD MUSEUM,WASHINGTON STATE SKI & SNOWBOARD MUSEUM,WA,712110.0,A50
377625,461091955,2019,NATIONAL SOCIETY OF THE DAUGHTERS OF THE AMERICAN REVOLUTION,NATIONAL SOCIETY OF THE DAUGHTERS OF THE AMERICAN REVOLUTION,GA,712120.0,A80
377758,461105738,2019,JAMESTOWNE SOCIETY,JAMESTOWNE SOCIETY,VA,712120.0,A80
377953,461125302,2019,CLEARWATER BOMBERS LEGACY EDUCATIONAL PROJECT Inc,CLEARWATER BOMBERS LEGACY EDUCATIONAL PROJECT INC,FL,712110.0,A54
378133,461143783,2019,JAMESTOWNE SOCIETY,JAMESTOWNE SOCIETY,VA,712120.0,A80
378185,461148314,2015,MUSEUM OF MILITARY HISTORY,MUSEUM OF MILITARY HISTORY,AR,712110.0,A50
378208,461150250,2012,FOUNDATION FOR SPINAL RESTORATION,FOUNDATION FOR SPINAL RESTORATION,CA,712120.0,A82
378242,461152962,2019,HERITAGE FAMILY ASSOCIATION,HERITAGE FAMILY ASSOCIATION,LA,712120.0,A80
378281,461158164,2015,IRELANDS GREAT HUNGER MUSEUM INC,IRELANDS GREAT HUNGER MUSEUM INC,CT,712110.0,A50
378409,461172438,2019,PLEASANT HILL HISTORY CENTER,PLEASANT HILL HISTORY CENTER,OH,712120.0,A80
378509,461182632,2019,HICO BILLY THE KID MUSEUM INC,HICO BILLY THE KID MUSEUM INC,TX,712110.0,A50
378528,461184432,2019,NATIONAL SOCIETY OF THE DAUGHTERS OF THE AMERICAN REVOLUTION,NATIONAL SOCIETY OF THE DAUGHTERS OF THE AMERICAN REVOLUTION,NV,712120.0,A80
378559,461186850,2019,POINT FERMIN HISTORICAL SOCIETY,POINT FERMIN HISTORICAL SOCIETY,CA,712120.0,A82
378760,461205230,2019,CUBAN AMERICAN PHOTOTHEQUE FOUNDATION IN,CUBAN AMERICAN PHOTOTHEQUE FOUNDATION IN,FL,712110.0,A51
378866,461215955,2018,Wings Through Time,WINGS THROUGH TIME,NE,712120.0,A82
378890,461218900,2019,PRESERVING THE PAST COLLECTORS LIBRARY & MUSEUM,PRESERVING THE PAST COLLECTORS LIBRARY & MUSEUM,WA,712110.0,A50
378966,461226486,2018,PRESERVATION OF YOUR HOME & EDUCATIONAL MINISTRIES,PRESERVATION OF YOUR HOME & EDUCATIONAL MINISTRIES,TX,712120.0,A82
378981,461228334,2012,OUT OF EDEN WALK,OUT OF EDEN WALK,NM,712120.0,A80
379000,461229922,2019,AURORA COLORADO WOMENS HALL OF FAME,AURORA COLORADO WOMENS HALL OF FAME,CO,712110.0,A50
379044,461234956,2019,SOCIETY FOR PRESERVATION & ENCRGMNT OF BARBERSHOP QUARTET SINGING AMER,SOCIETY FOR PRESERVATION & ENCRGMNT OF BARBERSHOP QUARTET SINGING AMER,CA,712120.0,A82
379052,461235902,2019,SOUTHPORT SPIRE FUND INC,SOUTHPORT SPIRE FUND INC,CT,712120.0,A80
379099,461241727,2019,FALMOUTH BEAUTIFICATION COUNCIL FUND,FALMOUTH BEAUTIFICATION COUNCIL FUND,MA,712130.0,C40
379114,461242897,2018,JORDAN AREA HISTORICAL SOCIETY,JORDAN AREA HISTORICAL SOCIETY,MN,712120.0,A82
379131,461245243,2014,THE LESLIE LOHMAN MUSEUM OF GAY AND LESBIAN ART,LESLIE LOHMAN MUSEUM OF GAY AND LESBIAN ART,NY,712110.0,A50
379308,461263398,2019,NATIONAL SOCIETY OF THE DAUGHTERS OF THE AMERICAN REVOLUTION,NATIONAL SOCIETY OF THE DAUGHTERS OF THE AMERICAN REVOLUTION,WV,712120.0,A80
379354,461268689,2019,XI CHAPTER PRESERVATION FOUNDATION INC,XI CHAPTER PRESERVATION FOUNDATION INC,DC,712120.0,A82
379392,461272881,2019,RED PUEBLO MUSEUM AND HERITAGE PARK INC,RED PUEBLO MUSEUM AND HERITAGE PARK INC,AZ,712110.0,A50
379421,461275199,2019,DODDRIDGE COUNTY HISTORICAL SOCIETY,DODDRIDGE COUNTY HISTORICAL SOCIETY,WV,712120.0,A82
379432,461276106,2017,NEW ZION CITY PRESERVATION ASSOCIATION,NEW ZION CITY PRESERVATION ASSOCIATION,LA,712120.0,A82
379451,461277190,2019,CASTLE ROCK COLORADO GENEALOGICAL SOCIETY,CASTLE ROCK COLORADO GENEALOGICAL SOCIETY,CO,712120.0,A80
379582,461289175,2019,BOUSE GENEALOGICAL SOCIETY,BOUSE GENEALOGICAL SOCIETY,AZ,712120.0,A80
379589,461289770,2018,HISTORICAL MINIATURE GAMERS SOCIETY PACIFIC SOUTHWEST,HISTORICAL MINIATURE GAMERS SOCIETY PACIFIC SOUTHWEST,CA,712120.0,A80
379597,461290338,2019,BONFIELD AREA HISTORICAL SOCIETY,BONFIELD AREA HISTORICAL SOCIETY,IL,712120.0,A82
379603,461290670,2019,DON MEREDITH HERITAGE HALL,DON MEREDITH HERITAGE HALL,TX,712110.0,A50
379612,461292087,2019,WEED HIGH SCHOOL ATHLETIC HALL OF FAME,WEED HIGH SCHOOL ATHLETIC HALL OF FAME,CA,712110.0,A50
379642,461295288,2019,GRANBURY DOLL HOUSE INC,GRANBURY DOLL HOUSE INC,TX,712110.0,A51
379643,461295363,2019,NATIONAL SOCIETY COLONIAL DAMES XVII CENTURY,NATIONAL SOCIETY COLONIAL DAMES XVII CENTURY,FL,712120.0,A82
379726,461301966,2013,WOODSTOCK CELEBRATES,WOODSTOCK CELEBRATES,IL,712120.0,A80
379745,461304004,2014,SLAVIC DISCOVERY CENTER,SLAVIC DISCOVERY CENTER,MN,712110.0,A52
379748,461304202,2018,TAMARAC HISTORICAL SOCIETY,TAMARAC HISTORICAL SOCIETY,FL,712120.0,A82
379768,461305824,2019,SOUTHWEST LOUISIANA JUNETEENTH COMMITTEE,SOUTHWEST LOUISIANA JUNETEENTH COMMITTEE,LA,712120.0,A84
379956,461323837,2019,NATIONAL SOCIETY OF THE DAUGHTERS OF THE AMERICAN REVOLUTION,NATIONAL SOCIETY OF THE DAUGHTERS OF THE AMERICAN REVOLUTION,CA,712120.0,A80
380005,461328945,2019,SACRIFICE REMEMBERED FOUNDATION,SACRIFICE REMEMBERED FOUNDATION,OR,712120.0,A84
380060,461334062,2019,FORK SHOALS HISTORICAL SOCIETY,FORK SHOALS HISTORICAL SOCIETY,SC,712120.0,A82
380074,461335109,2017,A C STEERE HERITAGE FOUNDATION INC,A C STEERE HERITAGE FOUNDATION INC,LA,712120.0,A82
380085,461336236,2019,OAK RIDGE CEMETERY FOUNDATION,OAK RIDGE CEMETERY FOUNDATION,IL,712120.0,A84
380161,461343945,2012,ST PATRICKS DAY FOUNDATION NYC,ST PATRICKS DAY FOUNDATION NYC,NY,712120.0,A84
380207,461349031,2019,SONS OF CONFEDERATE VETERANS INC,SONS OF CONFEDERATE VETERANS INC,TX,712120.0,A80
380272,461355698,2018,SAINT VRAIN MILL PRESERVATION AND HISTORICAL FOUNDATION,SAINT VRAIN MILL PRESERVATION AND HISTORICAL FOUNDATION,NM,712120.0,A82
380276,461356041,2012,DEPACE MUSEUM LIBRARY AND LEARNING CENTER INC,DEPACE MUSEUM LIBRARY AND LEARNING CENTER INC,NJ,712110.0,A50
380561,461383538,2015,Longview Arboretum and Nature Center,LONGVIEW ARBORETUM AND NATURE CENTER,TX,712130.0,C41
380635,461390116,2018,PARDUCCI SOCIETY,PARDUCCI SOCIETY,MI,712120.0,A80
380661,461392668,2018,BRIDGEWATER HISTORICAL SOCIETY,BRIDGEWATER HISTORICAL SOCIETY,VA,712120.0,A82
380691,461395428,2014,MUSTANG MUSEUM OF AMERICA,MUSTANG MUSEUM OF AMERICA,AL,712110.0,A50
380847,461409684,2019,CHESHIREPEDIA INC,CHESHIREPEDIA INC,CT,712120.0,A80
380877,461413160,2014,HISTORY COLLECTION,HISTORY COLLECTION,OR,712110.0,A50
380889,461414766,2018,BROWN COUNTY TRUST FOR HISTORIC PRESERVATION INC,BROWN COUNTY TRUST FOR HISTORIC PRESERVATION INC,WI,712120.0,A82
381017,461426436,2019,FRIENDS OF CERRO GORDO,FRIENDS OF CERRO GORDO,CA,712110.0,A50
381034,461427666,2019,HAWAII PRESIDENTIAL CENTER,HAWAII PRESIDENTIAL CENTER,HI,712110.0,A50
381051,461429550,2019,SONS OF CONFEDERATE VETERANS INC,SONS OF CONFEDERATE VETERANS INC,NC,712120.0,A80
381138,461438547,2019,UMUNHUM CONSERVANCY INC,UMUNHUM CONSERVANCY INC,CA,712120.0,A80
381162,461440550,2019,FRIENDS OF THE HOLT HOME INC,FRIENDS OF THE HOLT HOME INC,KY,712120.0,A80
381164,461440726,2019,Frank James Bank Museum Inc,FRANK JAMES BANK MUSEUM INC,MO,712110.0,A50
381244,461447965,2018,PHILADELPHIA LIVING HISTORY ASSOCIATION,PHILADELPHIA LIVING HISTORY ASSOCIATION,PA,712120.0,A80
381330,461456961,2018,DAUGHTERS FOR DADS,DAUGHTERS FOR DADS,NC,712120.0,A80
381351,461459338,2013,NEW ENGLAND STEAM CORP,NEW ENGLAND STEAM CORP,ME,712120.0,A82
381352,461459473,2019,POTTER PARK ZOOLOGICAL SOCIETY DOCENT AND VOLUNTEER ASSOCIATION,POTTER PARK ZOOLOGICAL SOCIETY DOCENT AND VOLUNTEER ASSOCIATION,MI,712130.0,D50
381458,461470791,2015,WAVERLEY HISTORIC FOUNDATION,WAVERLEY HISTORIC FOUNDATION,OR,712120.0,A82
381538,461479450,2015,INTERNATIONAL SPY MUSEUM,INTERNATIONAL SPY MUSEUM,DC,712110.0,A50
381741,461500982,2019,NORTH AMERICAN VOYAGEUR COUNCIL,NORTH AMERICAN VOYAGEUR COUNCIL,MN,712120.0,A80
381756,461502760,2018,BALTIMORE AREA NTRAK INC,BALTIMORE AREA NTRAK INC,MD,712120.0,A80
381808,461508790,2019,DES MOINES MEMORIAL DRIVE PRESERVATION ASSOCIATION,DES MOINES MEMORIAL DRIVE PRESERVATION ASSOCIATION,WA,712120.0,A82
381893,461519801,2019,HENNESSY TRAVELERS ASSOCIATION HISTORICAL SOCIETY INC,HENNESSY TRAVELERS ASSOCIATION HISTORICAL SOCIETY INC,TX,712120.0,A82
382121,461546900,2019,COLESVILLE RESTORATION INC,COLESVILLE RESTORATION INC,AZ,712110.0,A54
382194,461555586,2013,FIVE POINTS GALLERY INC,FIVE POINTS CENTER FOR THE VISUAL ARTS INC,CT,712110.0,A50
382216,461557702,2018,NATIONAL SOCIETY OF THE DAUGHTERS OF THE AMERICAN,NATIONAL SOCIETY OF THE DAUGHTERS OF THE AMERICAN,PA,712120.0,A80
382224,461558913,2019,UNITED DAUGHTERS OF THE CONFEDERACY,UNITED DAUGHTERS OF THE CONFEDERACY,FL,712120.0,A80
382232,461559764,2019,SOMDAPA INC,SOMDAPA INC,MD,712120.0,A80
382323,461570519,2019,FURTHUR DOWN THE ROAD,FURTHUR DOWN THE ROAD,OR,712120.0,A80
382328,461571362,2017,SALTY DOG MUSEUM,SALTY DOG MUSEUM,OH,712110.0,A50
382334,461571929,2013,ROMER SHOAL LIGHTHOUSE,ROMER SHOAL LIGHTHOUSE,NJ,712120.0,A80
382438,461585335,2019,NORWAY AREA PRESERVATION SOCIETY INC,NORWAY AREA PRESERVATION SOCIETY INC,MI,712120.0,A82
382580,461608088,2016,RICH TO RUST MUSEUM,RICH TO RUST MUSEUM,OR,712110.0,A50
382684,461622286,2019,MINERS HALL MUSEUM FOUNDATION,MINERS HALL MUSEUM FOUNDATION,KS,712110.0,A50
382775,461633905,2015,CENTRAL WYOMING CHILDREN-S CENTER FOR ART,CENTRAL WYOMING CHILDRENS CENTER FOR ART TECHNOLOGY & SCIENCE,WY,712110.0,A50
382792,461635645,2019,RANDOLPH COUNTY HONOR GUARD INC,RANDOLPH COUNTY HONOR GUARD INC,NC,712120.0,A84
382813,461640055,2018,JANE WEBER EVERGREEN ARBORETUM,JANE WEBER EVERGREEN ARBORETUM,WA,712130.0,C41
382844,461645168,2019,HARBOR VIEW HISTORICAL SOCIETY,HARBOR VIEW HISTORICAL SOCIETY,OH,712120.0,A82
382984,461666086,2019,PILOT MAKER FOUNDATION INC,PILOT MAKER FOUNDATION INC,CA,712120.0,A80
383124,461686144,2017,MAPLE RIVER HISTORICAL SOCIETY,MAPLE RIVER HISTORICAL SOCIETY,MI,712120.0,A82
383197,461695540,2019,CENTRAL AUTO RACING BOOSTERS HALL OF FAME AND MUSEUM INC,CENTRAL AUTO RACING BOOSTERS HALL OF FAME AND MUSEUM INC,MO,712110.0,A50
383231,461699762,2019,ERIE COUNTY AQUATIC HALL OF FAME,ERIE COUNTY AQUATIC HALL OF FAME,PA,712110.0,A50
383275,461704834,2019,INTERNATIONAL SOCIETY DAUGHTERS OF UTAH PIONEERS,INTERNATIONAL SOCIETY DAUGHTERS OF UTAH PIONEERS,UT,712110.0,A50
383284,461705640,2019,WAREHOUSE PROJECT & GALLERY,WAREHOUSE PROJECT & GALLERY,IL,712110.0,A50
383293,461707480,2019,REPUBLICAN FOUNDATION FOR FUTURE NEW HAMPSHIRE LEADERS,REPUBLICAN FOUNDATION FOR FUTURE NEW HAMPSHIRE LEADERS,NH,712120.0,A80
383440,461729756,2018,MUSEUM OF THE HORSE SOLDIER INC,MUSEUM OF THE HORSE SOLDIER INC,AZ,712110.0,A50
383511,461740557,2019,SAN ANTONIO REGIONAL HISTORY DAY,SAN ANTONIO REGIONAL HISTORY DAY,TX,712120.0,A80
383790,461777530,2019,NATIONAL SOCIETY OF THE SONS OF THE AMERICAN REVOLUTION,NATIONAL SOCIETY OF THE SONS OF THE AMERICAN REVOLUTION,WA,712120.0,A80
383791,461777604,2019,CALDWELL HISTORICAL SOCIETY,CALDWELL HISTORICAL SOCIETY,ID,712120.0,A82
383817,461780541,2019,INTERNATIONAL SOCIETY DAUGHTERS OF UTAH PIONEERS,INTERNATIONAL SOCIETY DAUGHTERS OF UTAH PIONEERS,UT,712110.0,A50
383876,461788419,2019,TRIBECA TRUST INC,TRIBECA TRUST INC,NY,712120.0,A80
383902,461791968,2018,SONS AND DAUGHTERS OF PEARL HARBOR SURVIVORS,SONS AND DAUGHTERS OF PEARL HARBOR SURVIVORS,IA,712120.0,A80
383969,461800288,2019,AMERICAN BASEBALL CARD MUSEUM,AMERICAN BASEBALL CARD MUSEUM,CA,712110.0,A50
384063,461811430,2019,UNITED STATES AIRWAYS HERITAGE ASSOCIATION,UNITED STATES AIRWAYS HERITAGE ASSOCIATION,WY,712120.0,A80
384079,461812713,2018,FRIENDS OF THE FLAG FOUNDATION INC,FRIENDS OF THE FLAG FOUNDATION INC,TX,712120.0,A80
384080,461812725,2019,AMERICAN ASSOCIATION OF ZOO KEEPERS,AMERICAN ASSOCIATION OF ZOO KEEPERS,CA,712130.0,D50
384114,461818020,2013,AUSTIN ZOOLOGICAL SOCIETY INC,AUSTIN ZOOLOGICAL SOCIETY INC,TX,712130.0,D50
384290,461840207,2019,HISTORIC OAK CREST,HISTORIC OAK CREST,NC,712110.0,A54
384331,461846053,2019,GREEN INSPIRED ART INC,GREEN INSPIRED ART INC,NY,712110.0,A51
384353,461849249,2018,OZARK HERITAGE PROJECT,OZARK HERITAGE PROJECT,MO,712120.0,A80
384374,461852664,2019,FRIENDS OF THE KENILWORTH CLUB INC,FRIENDS OF THE KENILWORTH CLUB INC,IL,712120.0,A80
384382,461853767,2019,MONARCH-NEIHART HISTORICAL GROUP INC,MONARCH-NEIHART HISTORICAL GROUP INC,MT,712120.0,A80
384412,461857563,2019,AMERICAN ASSOCIATION OF ZOO KEEPERS,AMERICAN ASSOCIATION OF ZOO KEEPERS,PA,712130.0,D50
384496,461869597,2019,AMERICAN ASSOCIATION OF ZOO KEEPERS,AMERICAN ASSOCIATION OF ZOO KEEPERS,VA,712130.0,D50
384514,461872025,2018,COQUILLE CAROUSEL ASSOCIATION,COQUILLE CAROUSEL ASSOCIATION,OR,712120.0,A80
384547,461876440,2019,GREATER REDMOND HISTORICAL SOCIETY INC,GREATER REDMOND HISTORICAL SOCIETY INC,OR,712120.0,A82
384567,461878591,2015,KANSAS CITY MUSEUM FOUNDATION INC,KANSAS CITY MUSEUM FOUNDATION INC,MO,712110.0,A50
384591,461881310,2019,LYNN HAVEN HERITAGE SOCIETY INC,LYNN HAVEN HERITAGE SOCIETY INC,FL,712120.0,A82
384646,461887474,2016,UNIFIED JUNETEENTH COMMISION OF LUBBOCK,UNIFIED JUNETEENTH COMMISION OF LUBBOCK,TX,712120.0,A84
384658,461888908,2017,MUSEUM FORCE CORPORATION,MUSEUM FORCE CORPORATION,CA,712110.0,A50
384685,461891395,2019,GOVERNOR LOWDEN MEMORIAL COMMITTEE INC,GOVERNOR LOWDEN MEMORIAL COMMITTEE INC,IL,712120.0,A80
384687,461891442,2019,MAX G CREECH SELMA HISTORICAL MUSEUM,MAX G CREECH SELMA HISTORICAL MUSEUM,NC,712110.0,A50
384712,461893996,2019,PHYLLIS CHAPTER OF THE PHYLAXIS SOCIETY,PHYLLIS CHAPTER OF THE PHYLAXIS SOCIETY,ID,712120.0,A80
384747,461898566,2014,NATIONAL MONUMENTS FOUNDATION HISTORIC MIMS PARK,NATIONAL MONUMENTS FOUNDATION HISTORIC MIMS PARK,GA,712120.0,A82
384750,461898724,2019,A-7 CORSAIR II ASSOCIATION INC,A-7 CORSAIR II ASSOCIATION INC,CA,712120.0,A80
384764,461900338,2019,HOLOCAUST HISTORY LECTURER,HOLOCAUST HISTORY LECTURER,VA,712120.0,A80
384890,461918597,2019,BLUE SPADER LIVING HISTORY ORGANIZATION INC,BLUE SPADER LIVING HISTORY ORGANIZATION INC,PA,712110.0,A54
384896,461919459,2018,CITY OF PEACE FOUNDATION,CITY OF PEACE FOUNDATION,NJ,712120.0,A82
384922,461922719,2017,HODGE-MARTIN-CHATFIELD HISTORICAL MUSEUM INC,HODGE-MARTIN-CHATFIELD HISTORICAL MUSEUM INC,TX,712110.0,A50
385039,461937331,2018,BUCHANAN COUNTY HISTORICAL SOCIETY OF VIRGINIA INC,BUCHANAN COUNTY HISTORICAL SOCIETY OF VIRGINIA INC,VA,712120.0,A82
385095,461944480,2016,FRIENDS OF UPTOWN INC,FRIENDS OF UPTOWN INC,CA,712120.0,A80
385223,461959442,2019,CASA CHILENA DE HOUSTON TEXAS,CASA CHILENA DE HOUSTON TEXAS,TX,712120.0,A84
385251,461964003,2019,WENAS MAMMOTH FOUNDATION,WENAS MAMMOTH FOUNDATION,WA,712110.0,A56
385314,461969895,2019,NEVADA WOMENS HISTORY PROJECT,NEVADA WOMENS HISTORY PROJECT,NV,712120.0,A82
385437,461985270,2019,UNITED DAUGHTERS OF THE CONFEDERACY,UNITED DAUGHTERS OF THE CONFEDERACY,AR,712120.0,A80
385460,461988511,2012,MARIAN CHEEK JACKSON CENTER FOR SAVING AND MAKING HISTORY,MARIAN CHEEK JACKSON CENTER,NC,712120.0,A80
385508,461992898,2019,FRIENDS OF LILIUOKALANI GARDENS,FRIENDS OF LILIUOKALANI GARDENS,HI,712130.0,C41
385514,461993352,2019,SHIPMAN MANSION FOUNDATION INC,SHIPMAN MANSION FOUNDATION INC,NJ,712120.0,A80
385648,462008493,2019,DAUGHTERS OF ISIS OF NORTH & SOUTH AMERICA,DAUGHTERS OF ISIS OF NORTH & SOUTH AMERICA,TX,712120.0,A80
385691,462013020,2019,NORTHAMPTON HISTORIC PRESERVATION SOCIETY,NORTHAMPTON HISTORIC PRESERVATION SOCIETY,VA,712120.0,A82
385777,462024117,2019,NATIONAL SOCIETY OF THE DAUGHTERS OF THE AMERICAN REVOLUTION,NATIONAL SOCIETY OF THE DAUGHTERS OF THE AMERICAN REVOLUTION,KS,712120.0,A80
385788,462025738,2013,GEORGIA MILITARY VETERANS HALL OF FAME,GEORGIA MILITARY VETERANS HALL OF FAME,GA,712110.0,A50
385796,462026717,2019,COMIC BOOK HALL OF FAME INC,COMIC BOOK HALL OF FAME INC,OH,712110.0,A50
385803,462027299,2019,CECIL TOWNSHIP HISTORICAL SOCIETY INC,CECIL TOWNSHIP HISTORICAL SOCIETY INC,PA,712120.0,A82
385941,462045076,2019,DAUGHTERS OF THE REPUBLIC OF TX INC,DAUGHTERS OF THE REPUBLIC OF TX INC,TX,712120.0,A80
385947,462045983,2019,SAVE HISTORIC MORGAN CITY,SAVE HISTORIC MORGAN CITY,LA,712120.0,A80
385988,462050288,2019,ADAMS COUNTY GENEALOGICAL SOCIETY,ADAMS COUNTY GENEALOGICAL SOCIETY,CO,712120.0,A80
386084,462061311,2018,ART OF PEACE IMAGINE,ART OF PEACE IMAGINE,CA,712120.0,A84
386092,462062637,2019,BETHANY HISTORICAL SOCIETY,BETHANY HISTORICAL SOCIETY,NC,712120.0,A82
386246,462081532,2018,BOYLE COUNTY GENEALOGICAL ASSOCIATION,BOYLE COUNTY GENEALOGICAL ASSOCIATION,KY,712120.0,A80
386260,462082876,2019,HERMISTON CINCO DE MAYO INC,HERMISTON CINCO DE MAYO INC,OR,712120.0,A84
386286,462087230,2019,SOCIETY FOR THE PRESERVATION OF AMERICAS FOUNDING VALUES INC,SOCIETY FOR THE PRESERVATION OF AMERICAS FOUNDING VALUES INC,UT,712120.0,A84
386596,462123244,2016,LEGENDS AND LEGACIES FOUNDATION,LEGENDS & LEGACIES FOUNDATION,WI,712110.0,A50
386638,462127922,2019,GEORGIA WRITERS MUSEUM INC,GEORGIA WRITERS MUSEUM INC,GA,712110.0,A50
386947,462169048,2019,BENJAMIN CREME MUSEUM OF ART,BENJAMIN CREME MUSEUM OF ART,CA,712110.0,A50
386963,462170701,2019,PILGRIM WILLIAM WHITE SOCIETY,PILGRIM WILLIAM WHITE SOCIETY,TX,712120.0,A80
387021,462177951,2014,SEDONA ART MUSEUM,SEDONA ART MUSEUM INC,AZ,712110.0,A50
387185,462196272,2019,STRAIGHT A HALL OF FAME,STRAIGHT A HALL OF FAME,TX,712110.0,A50
387320,462213945,2018,HOOSIER MUSHROOM SOCIETY INCORPORATED,HOOSIER MUSHROOM SOCIETY INCORPORATED,IN,712130.0,C40
387326,462214380,2014,7 20 MEMORIAL FOUNDATION INC,7 20 MEMORIAL FOUNDATION INC,CO,712120.0,A80
387330,462214924,2018,VIENNA UNION HALL ASSOCIATION,VIENNA UNION HALL ASSOCIATION,ME,712120.0,A84
387359,462218381,2018,MELBA VALLEY HISTORICAL SOCIETY,MELBA VALLEY HISTORICAL SOCIETY,ID,712120.0,A82
387440,462226808,2019,ABRAHAM HAYS FOUNDATION INC,ABRAHAM HAYS FOUNDATION INC,TX,712120.0,A80
387567,462242302,2019,TELEPHONE MUSEUM OF NEW MEXICO,TELEPHONE MUSEUM OF NEW MEXICO,NM,712110.0,A50
387591,462245256,2019,COPPER COUNTRY ANCIENT SITE CONSERVANCY,COPPER COUNTRY ANCIENT SITE CONSERVANCY,MI,712120.0,A80
387596,462245895,2019,ETOWAH COUNTY SPORTS HALL OF FAME,ETOWAH COUNTY SPORTS HALL OF FAME,AL,712110.0,A50
387678,462253913,2019,HISTORICAL MEMORIAL GARDENS PROJECT,HISTORICAL MEMORIAL GARDENS PROJECT,WA,712120.0,A82
387717,462259850,2019,CENTURY TRANSPORTATION MUSEUM,CENTURY TRANSPORTATION MUSEUM,WV,712110.0,A50
387760,462264729,2019,TREVORTON HERITAGE SOCIETY,TREVORTON HERITAGE SOCIETY,PA,712120.0,A82
387809,462270459,2019,MARIAHS CHAPEL PRESERVATION FOUNDATION INC,MARIAHS CHAPEL PRESERVATION FOUNDATION INC,NC,712120.0,A82
387937,462286334,2015,CHILDRENS MUSEUM OF YUMA COUNTY INC,CHILDRENS MUSEUM OF YUMA COUNTY INC,AZ,712110.0,A50
387967,462290293,2014,TRIANGLE MARTIN LUTHER KING COMMITTEE,TRIANGLE MARTIN LUTHER KING COMMITTEE,NC,712120.0,A84
388018,462295285,2019,TRI-STATE HISTORICAL PRESENTATIONS,TRI-STATE HISTORICAL PRESENTATIONS,IL,712120.0,A82
